filename,compound_name,area
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",26968.21630689161
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",14070.26823549669
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",981179.5378306096
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",67715.24232993607
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",22526.121442388776
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 0(15N), 0(13C)",38376.34509485894
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 0(15N), 1(13C)",5298.315939970687
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 1(15N), 0(13C)",2119.567059370607
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2621788.786798747
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",106678.02496753643
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",16080.839552658292
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",239966.3449578184
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",13564.69850843263
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Glycine 0(15N), 0(13C)",81665.27602743403
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Glycine 0(15N), 1(13C)",534.1008022314236
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Glycine 1(15N), 0(13C)",3226.350539083987
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Lysine 0(15N), 0(13C)",57552.24079449512
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Lysine 0(15N), 1(13C)",976.8127150908106
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Lysine 1(15N), 0(13C)",13448.398430784204
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Lysine 2(15N), 0(13C)",11816.48063314645
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline 0(15N), 0(13C)",2264097.8367046076
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline 0(15N), 1(13C)",115575.8842860721
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline 1(15N), 0(13C)",151115.8948863465
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline 1(15N), 1(13C)",7130.070402410399
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",581792.3691690239
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",42238.06639652493
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",2098008.1897130418
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",63336.46138198415
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",19664.301751805084
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",625932.3396815744
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",42582.62673878353
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",18526.51703328117
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Choline 0(15N), 0(13C)",21697.337244313927
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2737939.2474523904
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",111873.8080023078
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",18416.306078542024
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",234322.95192213636
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",13932.948957989129
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",7622.973200251208
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Glycine 0(15N), 0(13C)",72993.82564237306
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Glycine 1(15N), 0(13C)",1773.255325308589
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Lysine 0(15N), 0(13C)",44129.14699700924
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Lysine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Lysine 1(15N), 0(13C)",5014.255891675769
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Lysine 2(15N), 0(13C)",8544.610148249989
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline 0(15N), 0(13C)",1183436.0174471966
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline 0(15N), 1(13C)",58057.59059283794
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline 1(15N), 0(13C)",71460.2125069634
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline 1(15N), 1(13C)",2286.470866868556
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",488649.5427391053
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",34278.12606710983
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",809007.207671386
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",22790.954977113583
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",9314.021212333317
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",795592.6536633498
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",58886.91538580755
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",19057.783285858277
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 0(15N), 0(13C)",53669.62346934763
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 0(15N), 1(13C)",704.6755532089883
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",2043.3886924209062
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3209705.411270061
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",135407.8020646394
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",19623.792348928757
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",139552.55325190915
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",9886.3230556964
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",11668.564221897566
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Glycine 0(15N), 0(13C)",124777.92014380993
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Glycine 0(15N), 1(13C)",1251.2192547372995
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Glycine 1(15N), 0(13C)",3822.686917235357
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Lysine 0(15N), 0(13C)",39653.36721653518
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Lysine 0(15N), 1(13C)",271.768924690438
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Lysine 1(15N), 0(13C)",3352.603612853031
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Lysine 2(15N), 0(13C)",4020.116629971684
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline 0(15N), 0(13C)",1803996.573213669
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline 0(15N), 1(13C)",94439.53832908468
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline 1(15N), 0(13C)",96358.14285711294
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline 1(15N), 1(13C)",4529.093225851382
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",481389.27245084033
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",33247.60203018303
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1192047.3921910871
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",35111.35482393474
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",6711.439844063663
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",965406.4383456003
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",74395.78210875404
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",28701.53540538492
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Carnitine 1(15N), 1(13C)",1525.809284045926
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Choline 0(15N), 0(13C)",16316.800022195814
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",3872044.1261884286
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",162687.58334331188
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",21242.20930308857
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",214735.42655930083
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",15438.47094001122
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",1422.3491548296836
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 0(15N), 0(13C)",78526.63443450692
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 1(15N), 0(13C)",65748.99308017296
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Glycine 1(15N), 1(13C)",215.91962086130772
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Lysine 0(15N), 0(13C)",43346.08963127935
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Lysine 0(15N), 1(13C)",2127.1996738432617
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Lysine 1(15N), 0(13C)",5270.024191234865
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Lysine 2(15N), 0(13C)",6248.947698605451
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline 0(15N), 0(13C)",1475086.1658126297
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline 0(15N), 1(13C)",73775.10906242294
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline 1(15N), 0(13C)",1342727.1218372465
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline 1(15N), 1(13C)",74346.04009143627
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",442961.08104796463
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",30829.15299657461
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1153496.9547697688
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",35074.924605177934
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",11808.347151138873
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",533710.1401186007
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",33697.67988934197
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",17453.894281221645
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Choline 0(15N), 0(13C)",24335.899467158284
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Choline 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3114360.1968367025
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",127771.25797864897
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",15229.340620498655
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",162930.21986990265
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",12870.602779793617
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",15433.59886405347
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Glycine 0(15N), 0(13C)",37419.821860320364
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Glycine 1(15N), 0(13C)",21420.615658591836
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Lysine 0(15N), 0(13C)",23143.533816912623
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Lysine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Lysine 1(15N), 0(13C)",3721.2255020390776
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Lysine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline 0(15N), 0(13C)",706294.7652671018
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline 0(15N), 1(13C)",34081.08975339438
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline 1(15N), 0(13C)",187067.9115542231
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline 1(15N), 1(13C)",9334.369369094227
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",365763.6066541437
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",22719.56601705038
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Proline Betaine 1(15N), 0(13C)",2843.408324746494
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",447063.4273473847
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",12616.91499754943
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",4143.1476043936045
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",1207353.5076835677
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",87929.05775722246
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",48933.964564614624
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Carnitine 1(15N), 1(13C)",3977.5998458808485
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 0(15N), 0(13C)",66258.51722750002
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 0(15N), 1(13C)",2790.516948358885
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3571934.158067376
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",148556.01672937928
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",21790.183117019988
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",282999.2450062019
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",17583.254201427902
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",23267.431151064608
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",10536.712023880713
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Glycine 0(15N), 0(13C)",67510.82436560342
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Glycine 1(15N), 0(13C)",36417.02008672069
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Lysine 0(15N), 0(13C)",60280.192206774045
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Lysine 0(15N), 1(13C)",2038.8878262973456
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Lysine 1(15N), 0(13C)",7797.784092949669
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Lysine 2(15N), 0(13C)",7558.949782757785
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline 0(15N), 0(13C)",1147362.532667217
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline 0(15N), 1(13C)",55064.05783031495
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline 1(15N), 0(13C)",451465.4448073957
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline 1(15N), 1(13C)",24805.38927615018
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",560328.2927257895
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",40002.30483385576
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Proline Betaine 1(15N), 0(13C)",3243.5993144632785
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1415325.6346716632
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",46749.4023665029
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",19747.287856777715
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",692789.0378987445
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",47509.3687394574
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",62379.52464424358
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Carnitine 1(15N), 1(13C)",2067.390006583957
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 0(15N), 0(13C)",17406.13412247561
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2159898.2842721203
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",91374.9925760555
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",7154.253478077021
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",323207.18788627523
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",20228.4379017844
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",12056.364422357019
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",21822.59713501704
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",43963.891059212925
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Glycine 1(15N), 0(13C)",56001.281756621676
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Lysine 0(15N), 0(13C)",25722.484088076133
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Lysine 1(15N), 0(13C)",2132.46959315234
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Lysine 2(15N), 0(13C)",5106.449290752442
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline 0(15N), 0(13C)",732280.2809903447
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline 0(15N), 1(13C)",34200.95619105686
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline 1(15N), 0(13C)",237702.07574325093
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline 1(15N), 1(13C)",11608.800368392773
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",413095.5859728414
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",28903.440357865147
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Proline Betaine 1(15N), 0(13C)",5093.731095862893
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",2100101.309161668
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",65587.21702182178
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",81517.90691434906
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 1(13C)",309.6791307285223
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",620490.7438606138
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",45021.00782307723
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",56259.69756251497
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Carnitine 1(15N), 1(13C)",1850.743616303717
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Choline 0(15N), 0(13C)",16650.724826499987
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2495496.4519016463
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",102055.11430315713
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",21168.140079147477
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",174225.03270137348
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",10753.286789805128
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",8043.914381740606
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",19013.62681917453
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",48881.534932494615
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Glycine 1(15N), 0(13C)",59333.51938526668
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Lysine 0(15N), 0(13C)",10136.085408566918
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Lysine 2(15N), 0(13C)",912.3308995663775
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline 0(15N), 0(13C)",504774.99020414887
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline 0(15N), 1(13C)",23938.65216676374
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline 1(15N), 0(13C)",214821.8838812621
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline 1(15N), 1(13C)",10319.718057310538
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",356336.695173096
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",23031.837124201767
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Proline Betaine 1(15N), 0(13C)",3707.087925468657
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",3649834.819381845
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",114664.8554481404
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",129949.33027211716
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 1(13C)",2768.347416425044
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",782178.899903823
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",57522.78411334393
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",81392.35228920713
