filename,compound_name,area,cmpd_type,samp_type,day
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",52293,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",130447,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",450131,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",49347,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",3875533,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",17010,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",8202,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",165723,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",22801,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",14025,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",21166,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",7663,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",6279,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1877348,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",17583,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",15097,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",16392,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",7832,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Guanine 0(15N), 1(13C)",2018173,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Guanine 0(15N), 1(13C)",14148898,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Guanine 0(15N), 1(13C)",135215,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Guanine 0(15N), 1(13C)",303063,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Guanine 0(15N), 1(13C)",68764,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Guanine 0(15N), 1(13C)",58441,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Guanine 0(15N), 1(13C)",6057,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Guanine 0(15N), 1(13C)",8251,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Guanine 0(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Guanine 0(15N), 1(13C)",6153,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",1298836,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",716099,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",13438,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",465484,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",15684644,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",15139969,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",15285734,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",13096536,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",15217253,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",14808749,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",25189,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",42879,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",35830,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 0(13C)",64236,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 0(13C)",111538,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 0(13C)",96774,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 0(13C)",42332,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 0(13C)",62901,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 0(13C)",84868,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 0(13C)",70386,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 0(13C)",39546,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 0(13C)",7398,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 0(13C)",88336,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 0(13C)",97460,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",6207,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",9814,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",11419,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",6573,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",12631,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",36588,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",8829,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",5592,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",6842,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",7370,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",109278,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",225763,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",7761,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",1202909,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",6572,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",13367,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",12959,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",7698,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",79842,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",9058,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",614964,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",17067,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",13583,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",40561,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 0(13C)",663276,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 0(13C)",4594061,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 0(13C)",21468,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 0(13C)",102462,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 0(13C)",8492,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 0(13C)",6004,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 0(13C)",15294,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 0(13C)",6241,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 0(13C)",6195,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 0(13C)",7800,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",10860,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",45823,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",1123871,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",1187355,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",1079387,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",405752,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",772985,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",596878,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",16307,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",16924,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",5735,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 1(15N), 1(13C)",8464,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 1(15N), 1(13C)",5804,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 1(15N), 1(13C)",6391,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 1(15N), 1(13C)",14271,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 1(15N), 1(13C)",14992,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 1(15N), 1(13C)",6201,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 1(15N), 1(13C)",8726,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 1(15N), 1(13C)",NA,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 1(15N), 1(13C)",7021,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 1(15N), 1(13C)",7633,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 1(15N), 1(13C)",NA,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",16828,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",9815,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",5683,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",8148,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",7704,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",6843,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",6981,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",7005,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",14888,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",6711,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",6006,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",19801,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",7859,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",6864,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",6848,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",7229,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",7570,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",7553,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",7101,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",6943,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",6487,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 1(13C)",7743,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 1(13C)",7839,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 1(13C)",7823,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 1(13C)",8562,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 1(13C)",130438,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 1(13C)",6867,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 1(13C)",11566,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 1(13C)",6375,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 1(13C)",7443,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 1(13C)",22525,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 1(13C)",7942,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 1(13C)",6727,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 1(13C)",8846,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 1(13C)",6421,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",17528,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",415070,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",1119152,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",1037837,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",8900,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",13905,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",1495544,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",1152835,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",772021,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",576814,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",360029,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",935992,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 0(13C)",817599,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 0(13C)",2295814,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 0(13C)",330656,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 0(13C)",2219265,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 0(13C)",2043139,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 0(13C)",829813,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 0(13C)",706567,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 0(13C)",691860,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 0(13C)",1540942,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 0(13C)",657629,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 0(13C)",1624260,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",1136208,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",2927273,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",717726,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",882726,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",166998,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",2568239,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",729886,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",2099903,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1795752,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2645726,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",1788344,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",1747240,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",293539,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",370600,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",2116160,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",1145635,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",59526,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1434893,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2429322,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",2170881,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",2427950,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1953433,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",1051332,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1634535,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",311170,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",1764405,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",102276,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2751677,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",2392844,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",571281,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 0(13C)",348366,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 0(13C)",545052,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 0(13C)",188437,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 0(13C)",221438,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 0(13C)",43505,Non-IS,Smp,NA
