filename,compound_name,conc_um
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",7.527197870224733e-4
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",2.4802141082011087
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 1(13C)",7.728765160327708e-4
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 1(13C)",2.0804140127388533
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 1(13C)",0.0691957967732805
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 1(13C)",2.1945405613225684
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 1(13C)",18.524835789099946
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 1(13C)",0.006856690965133921
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 1(13C)",0.014446570266682612
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 1(13C)",0.01342504481595843
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 1(13C)",0.012232722491576958
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 1(13C)",0.06094166712322189
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 1(13C)",0.017842259330567056
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 1(13C)",0.02714273033191036
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 1(13C)",0.03914696263646784
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 1(13C)",0.02645958330586141
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",0.008802310958156506
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",0.23064512230326165
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",0.6706477598448312
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",314.8538490709139
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",4.0829191143078624e-5
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",6.312769036097144e-5
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",0.008122017561245868
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",0.005252714415416515
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",0.0037009360313867653
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",0.46185245741500214
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",0.3785020777827452
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",0.9035347721475303
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 0(13C)",0.4810272438784928
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 0(13C)",1.4874933689902805
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 0(13C)",73.57721406319537
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 0(13C)",1.5014148925752262
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 0(13C)",1.2277345167175808
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 0(13C)",0.6134243426517842
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 0(13C)",0.5239738890711932
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 0(13C)",0.4662152156740658
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 0(13C)",0.9748404516445753
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 0(13C)",0.4232096033968538
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 0(13C)",0.9537540052063462
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",308.0406669377796
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",5.375132552509156
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",1.0620500656266045
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1.669062789381806
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",0.48358155794759156
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",4.004161258511754
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",1.1191270672106268
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",5.51642492882498
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",3.4607449434299156
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",4.351846909658984
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",3.8334855285891285
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",2.7773744223373873
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",0.3282635376739999
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",0.1581923894350022
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",348.8415413146507
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",177.9488971730351
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",0.12553937261948447
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",3.6561043659944197
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2.1902180821858526
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",3.478765507375155
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",5.8227257656724305
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",553.8904090168002
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",3.4439865559872374
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",3.7613628061075675
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",0.6448477664398153
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",0.19128655564185326
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",0.22806314349441054
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",6.413971138403731
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",5.328398731834136
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",218.4213343528962
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 0(13C)",1.9662171600797513
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 0(13C)",0.0544049968767524
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 0(13C)",50.00981953290871
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 0(13C)",1.9586576563826776
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 0(13C)",11.150839420735615
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 0(13C)",141.7306586188532
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 0(13C)",0.605744263499828
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 0(13C)",0.3255233453060455
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 0(13C)",0.17537107082422954
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 0(13C)",0.04586205898069689
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 0(13C)",0.2575790944202482
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 0(13C)",0.16506872339720371
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 0(13C)",0.15785749107550048
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 0(13C)",0.05384565724384477
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 0(13C)",0.12383114498006363
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 0(13C)",0.06139150787894772
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 0(13C)",3.7174700473669544
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 1(13C)",0.4575083025186923
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 1(13C)",0.21385724243904652
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 1(13C)",29.566021994690935
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 1(13C)",3.36405009721568e-5
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 1(13C)",4.27434163788958e-5
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 1(13C)",1.0264054836854692e-4
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 1(13C)",0.004340853066657607
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 1(13C)",0.0017186033540242444
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 1(13C)",NA
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 1(13C)",0.9533770940192839
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 1(13C)",0.9227736605851014
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 1(13C)",0.2401936438295336
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 1(13C)",0.8009754698456707
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 1(13C)",0.8072871051056547
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 1(13C)",272.2309746328438
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 1(13C)",0.7405319914898411
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 1(13C)",0.6804785915964796
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 1(13C)",0.6699541546780173
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 1(13C)",0.6937223646668187
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 1(13C)",0.5851706485762818
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 1(13C)",0.5836724210355839
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 1(13C)",0.5393110340795484
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 1(13C)",0.4543082419428688
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 1(13C)",1291.6101396231531
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 1(13C)",5.121145877995687
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 1(13C)",0.15760151407309636
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 1(13C)",0.04508435590434606
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 1(13C)",5.417846255419545
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 1(13C)",2.919829901347459
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 1(13C)",1.9482092895154766
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 1(13C)",0.30072472096436814
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 1(13C)",1.3387763440062401
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 1(13C)",0.6868948716989217
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 1(13C)",0.9716959696123951
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 1(13C)",1.1209911337308074
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 1(13C)",0.22667080436247333
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 1(13C)",0.022857220910592273
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 1(13C)",291.7495981866887
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 1(13C)",152.22180801491146
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 1(13C)",2.194631792509733
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 1(13C)",0.020422203253793333
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 1(13C)",1.04924227056472
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 1(13C)",0.8762001978245707
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 1(13C)",1.8831605725238667
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 1(13C)",145.1778549656199
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1.869212424573978
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 1(13C)",0.9742607020791756
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 1(13C)",0.4099198421711415
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 1(13C)",0.07517798359129407
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 1(13C)",0.13829711916308168
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 1(13C)",2.041509231654985
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 1(13C)",0.16161265271016176
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 1(13C)",27.871917415408145
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 1(13C)",0.09253523690459896
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 1(13C)",0.22364499065620938
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 1(13C)",1438.627653927813
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 1(13C)",5.900031842626663
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 1(13C)",137.85467128027682
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 1(13C)",8.92753417361974
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 1(13C)",0.008644003740376344
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 1(13C)",0.042876404307804164
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 1(13C)",0.11799822696641073
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 1(13C)",2.939709966384741
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 1(13C)",5.967042485002876
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 1(13C)",9.52516498552889
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 1(13C)",11.119151335698223
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 1(13C)",6.678987887248929
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 1(13C)",19.511888798906046
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 1(13C)",2.3911164040350763
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 1(13C)",1576.2713847868488
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 0(13C)",4
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 0(13C)",4
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 0(13C)",4
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_1_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_1_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_1_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_2_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_2_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_2_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_3_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_3_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_3_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_4_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_4_B,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_4_C,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_5_A,"Homarine 0(15N, 0(13C)",4
230831_Smp_LabBlk_5_B,"Homarine 0(15N, 0(13C)",NA
230831_Smp_LabBlk_5_C,"Homarine 0(15N, 0(13C)",4
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 1(13C)",1.14457509353287
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 1(13C)",0.07264192447608095
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 1(13C)",0.013923836264578894
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 1(13C)",0.028929311896099832
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 1(13C)",0.3029885816809156
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 1(13C)",0.302410600546298
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 1(13C)",0.30486129038689536
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 1(13C)",0.3011440092484564
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 1(13C)",0.3020964204207319
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 1(13C)",0.30342538690714105
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 1(13C)",0.08496772079217946
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 1(13C)",0.057204756414955635
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 1(13C)",0.09832137794245593
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 1(13C)",0.09758235020550686
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 1(13C)",0.11534615998622252
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 1(13C)",0.1067117784519958
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 1(13C)",0.18632264556258743
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 1(13C)",0.18105144927276345
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 1(13C)",0.1619932525738821
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 1(13C)",0.053786630515873735
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 1(13C)",0.04475384774213604
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 1(13C)",0.08509059140191783
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 1(13C)",0.23399712526235025
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 1(13C)",0.07436366143964553
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 1(13C)",0.20750787158395212
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 1(13C)",0.051564484405980306
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 1(13C)",0.232679533029995
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 1(13C)",0.21006363436569386
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 1(13C)",0.057115084345174975
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 1(13C)",0.26246146635861206
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 1(13C)",0.17725284509467043
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 1(13C)",0.14153155659415048
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 1(13C)",0.2673005472669007
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 1(13C)",0.2647360252075083
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 1(13C)",0.16767575873151871
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 0(15N, 1(13C)",0.12457256583357948
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 0(15N, 1(13C)",0.04261248213459022
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 0(15N, 1(13C)",0.2911440676155497
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 0(15N, 1(13C)",0.09869760894072567
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 0(15N, 1(13C)",0.05986527484566008
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 0(15N, 1(13C)",0.06618806276886637
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 0(15N, 1(13C)",0.11024013067235071
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 0(15N, 1(13C)",0.13946454787201004
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 0(15N, 1(13C)",0.036779285470407756
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 0(15N, 1(13C)",0.20737171751571373
