filename,compound_name,area,cmpd_type,samp_type,day
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2983694,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",4887294,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",2752387,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2036829,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",1361630,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",1706482,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",3507898,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",2176463,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",4730199,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2618400,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3149815,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3867585,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2213964,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",3583987,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",4380937,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",4742447,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",4267046,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",7612520,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",21902,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",20584,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",71782,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",44207,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",81831,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",52140,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",71483,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",211607,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",16084,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",27643,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 1(13C)",16059,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 1(13C)",16349,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 1(13C)",19320,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 1(13C)",50577,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 1(13C)",34472,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 1(13C)",24658,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 1(13C)",21790,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 1(13C)",42399,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 1(13C)",18865,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 1(13C)",19819,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 1(13C)",37558,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 1(13C)",16478,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 1(13C)",13483,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 1(13C)",44199,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 1(13C)",57894,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",23922,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",14075,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",84728,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",17449,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",22570,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",19692,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",71416,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",17516,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",17293,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",18249,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",32890,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",53287,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",30847,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",23555,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",38030,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",34705,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",44687,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",37924,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",21671,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",16144,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",33752,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",71545,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",260384,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",1498286,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",378773,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",1055948,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",1414789,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",726036,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",1347356,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",2052897,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",790092,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",1509503,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 2(15N), 0(13C)",44764,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 2(15N), 0(13C)",NA,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 2(15N), 0(13C)",18180,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 2(15N), 0(13C)",78647,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 2(15N), 0(13C)",2005645,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 2(15N), 0(13C)",1721859,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 2(15N), 0(13C)",1311005,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 2(15N), 0(13C)",1604131,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 2(15N), 0(13C)",1163657,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 2(15N), 0(13C)",1179282,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 2(15N), 0(13C)",1227316,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 2(15N), 0(13C)",1196301,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 2(15N), 0(13C)",1548487,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 2(15N), 0(13C)",1601805,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 2(15N), 0(13C)",1765655,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",NA,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",NA,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",NA,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",925332,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",1602406,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1388882,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",669232,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",732710,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1410858,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",603375,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",866461,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",906539,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1699670,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",2723048,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1485992,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",1490326,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",778848,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1180012,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2070127,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",1320021,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",2982543,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1760709,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",2118137,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",2963129,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",797081,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",1148886,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",968488,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",5250004,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",5401759,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",7975104,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 1(13C)",16664,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 1(13C)",10554001,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 1(13C)",2965338,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 1(13C)",4318638,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 1(13C)",16468453,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 1(13C)",6328652,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 1(13C)",3931970,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Guanine 2(15N), 1(13C)",13472332,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Guanine 2(15N), 1(13C)",20353840,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Guanine 2(15N), 1(13C)",7242766,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 2(15N), 1(13C)",5111315,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 2(15N), 1(13C)",146075584,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 2(15N), 1(13C)",2244137,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 2(15N), 1(13C)",2819220,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Guanine 2(15N), 1(13C)",34454748,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Guanine 2(15N), 1(13C)",42048380,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Guanine 2(15N), 1(13C)",32348570,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Guanine 2(15N), 1(13C)",34213172,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Guanine 2(15N), 1(13C)",35901464,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Guanine 2(15N), 1(13C)",29808438,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Guanine 2(15N), 1(13C)",35374944,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Guanine 2(15N), 1(13C)",20498074,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Guanine 2(15N), 1(13C)",11384185,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Guanine 2(15N), 1(13C)",669495,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Guanine 2(15N), 1(13C)",11137273,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 1(13C)",772613,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 1(13C)",255700,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 1(13C)",1528039,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 1(13C)",405401,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1014746,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 1(13C)",1482215,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 1(13C)",2567961,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 1(13C)",826564,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 1(13C)",3048451,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 1(13C)",2146959,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 1(13C)",1792101,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 1(13C)",1390755,Non-IS,Smp,6
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 1(13C)",32056326,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 1(13C)",2878233,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 1(13C)",738164,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 1(13C)",3552761,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 1(13C)",15600752,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 1(13C)",513549,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 1(13C)",4841154,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 1(13C)",1100259,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 1(13C)",2498087,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 1(13C)",2831188,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1348865,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 1(13C)",258278816,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 1(13C)",4132835,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 1(13C)",3824593,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 1(13C)",1255078,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 1(13C)",1920477,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 1(13C)",3802776,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 1(13C)",1767932,Non-IS,Smp,24
230810_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 0(13C)",82905,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 0(13C)",60358,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 0(13C)",46882,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 0(13C)",499026816,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 0(13C)",405442240,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 0(13C)",363097696,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 0(13C)",2387737856,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 0(13C)",2250230272,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 0(13C)",2041872768,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 0(13C)",2467627776,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 0(13C)",2686116864,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 0(13C)",2496044032,Non-IS,Std,NA
230810_Std_H2OinMatrix_1,"Homarine 0(15N, 0(13C)",542196736,Non-IS,Std,NA
230810_Std_H2OinMatrix_2,"Homarine 0(15N, 0(13C)",425459840,Non-IS,Std,NA
230810_Std_H2OinMatrix_3,"Homarine 0(15N, 0(13C)",415613856,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Homarine 0(15N, 0(13C)",3094546,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Homarine 0(15N, 0(13C)",16334802,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Homarine 0(15N, 0(13C)",4009924,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Homarine 0(15N, 0(13C)",23896918,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1,"Homarine 0(15N, 0(13C)",717188288,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2,"Homarine 0(15N, 0(13C)",855847488,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3,"Homarine 0(15N, 0(13C)",703462144,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4,"Homarine 0(15N, 0(13C)",719082432,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5,"Homarine 0(15N, 0(13C)",707135296,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6,"Homarine 0(15N, 0(13C)",705083136,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7,"Homarine 0(15N, 0(13C)",686712192,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8,"Homarine 0(15N, 0(13C)",687632768,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9,"Homarine 0(15N, 0(13C)",696786880,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10,"Homarine 0(15N, 0(13C)",697325440,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11,"Homarine 0(15N, 0(13C)",689082688,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 0(13C)",1812145024,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 0(13C)",1776960384,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 0(13C)",1817693184,Non-IS,Smp,0
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 0(13C)",498084192,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 0(13C)",714201536,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 0(13C)",709292096,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 0(13C)",754945536,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 0(13C)",650790848,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 0(13C)",807019008,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 0(13C)",738689536,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 0(13C)",667636032,Non-IS,Smp,6
