compound_name,filename,nM,hour
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_3_B,3.678854817772118e-4,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_3_C,5.912324969767776e-4,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_4_A,3.6704062992008046e-4,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_4_B,2.1568158282120532e-4,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_4_C,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_5_A,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_5_B,NA,NA
"Guanine 1(15N), 0(13C)",230831_Smp_LabBlk_5_C,3.42530340384525e-4,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,NA,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,0.0315623712597957,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,NA,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.003475158099115257,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,NA,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,593.1797491036994,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,647.1726402785371,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,196.30120532410865,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,0.02601035203960676,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,0.05529410617077032,NA
"Guanine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,0.041835394471468224,NA
"Guanine 1(15N), 1(13C)",230831_Std_H2OinMatrix_1,0.0010719185334922992,NA
"Guanine 1(15N), 1(13C)",230831_Std_H2OinMatrix_2,0.0012569271017434695,NA
"Guanine 1(15N), 1(13C)",230831_Std_H2OinMatrix_3,4.345760654352239e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,3.6919286815915206e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,2.654545187987801e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,2.9532087850216187e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,6.505988634252181e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,6.643370215082753e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,2.88238494870271e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,4.001777115413761e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,NA,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,3.199623950001106e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,3.4632900218656705e-4,NA
"Guanine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,NA,NA
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,6.106883377289502e-4,T0
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,4.168879019645254e-4,T0
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,NA,T0
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,3.187876044211039e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,4.1379386733214705e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,NA,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,3.852669117550114e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,3.432361016696225e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,NA,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,2.389850052130393e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,3.325122306501794e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,5.066074559090802e-4,T6
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,2.898118402151094e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,NA,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,2.2586133019496992e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.0010343330599647598,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,3.7017172886118053e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,6.291185324844151e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,2.482471174444449e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,2.5168743105663283e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,3.3349799977378767e-4,T12
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,3.32954130603065e-4,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,6.735532640512056e-4,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,2.406353257149209e-4,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.0022554236332645483,T24
"Guanine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,NA,T24
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_1_A,2.654645718007557e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_1_B,3.3487576702597544e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_1_C,0.001670834644455964,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.0014171437798314547,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.005707664463238651,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_2_B,3.2266589829339423e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_2_C,NA,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_3_A,3.6341090791803816e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_3_B,3.9061791244665643e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_3_C,2.877300559041556e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_4_A,0.0013247220299551054,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_4_B,2.765041373310755e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_4_C,3.8035572089275416e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_5_A,3.597921779082536e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_5_B,3.2559183786249197e-4,NA
"Guanine 1(15N), 1(13C)",230831_Smp_LabBlk_5_C,NA,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,0.044998166689643855,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,NA,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.025667415574374856,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.0848750657298963,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.07867851397391215,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,4.697425031007049,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,7.578976433394441,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,NA,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,0.09587044778761818,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,0.08246599984136821,NA
"Guanine 2(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,0.05411123056178545,NA
"Guanine 2(15N), 0(13C)",230831_Std_H2OinMatrix_1,0.03791608615795836,NA
"Guanine 2(15N), 0(13C)",230831_Std_H2OinMatrix_2,0.026738962864192833,NA
"Guanine 2(15N), 0(13C)",230831_Std_H2OinMatrix_3,0.07092584492394877,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.03566301037500645,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.10500244669564136,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.015279239618527748,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.10117379907780581,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.09053714499649121,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.0385718513374914,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.03240343400305471,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.030814381144796232,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.07022411235953005,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.029838332946279293,NA
"Guanine 2(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.07466511093682282,NA
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.04123300302081859,T0
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.12433466117650556,T0
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.036864583530403255,T0
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.04951647138839055,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.008480946030526983,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.10655584501577374,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.036500639298185124,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.10532844068454557,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.08760418063872433,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.09057281792039443,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.08488882978013765,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.059454917467932654,T6
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.012676363845165102,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.016176918958081026,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.07958020521235223,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.059843854105991,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.0028037717689516017,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.13151482786016316,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.08806544740718077,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.07558216378747463,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.1069638663871556,T12
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.08611195368811558,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.09972230674573755,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.07717859672876921,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.022605066545099084,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.06115197636007993,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.005713263127633213,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.13478417876851756,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.10434355435399986,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.19862504526514635,T24
"Guanine 2(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.09347055424069609,T24
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.01868681335259531,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_B,0.008049876886219382,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_C,0.047294680045895404,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.007200752177244503,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_A,0.0436684596160483,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.028505443502137625,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.022892200232932612,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_A,0.004411549516204072,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.0013344120623158095,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.006058606110643945,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.0035881882571196845,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_B,0.002446340935999163,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_4_C,7.545484012656168e-4,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.001138108153089391,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_B,7.554379692377209e-4,NA
"Guanine 2(15N), 0(13C)",230831_Smp_LabBlk_5_C,2.9295126932117523e-4,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,NA,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,NA,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.05091395652423048,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.02706509824625091,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.007388223715627363,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_1,3.8703615452106392,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_2,5.131683791471316,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,3.985177060931059,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,0.05123844219032739,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,0.026981543771802407,NA
"Guanine 2(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_3,NA,NA
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_1,0.07826812969705106,NA
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_2,0.06518857383024153,NA
"Guanine 2(15N), 1(13C)",230831_Std_H2OinMatrix_3,0.01885476647841731,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.05938373939262236,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.05698655401702772,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.05653220696054073,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.04990122003463923,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.050180709327202686,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.04212642091356373,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.042900967641290345,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.03867671151381559,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.042045729233757594,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.038024047817690365,NA
"Guanine 2(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.035565748714039086,NA
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.17288939580032345,T0
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.11845957869054193,T0
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.005470471089927254,T0
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.0013375280027831786,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.09501698511605683,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.07770040274452862,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.06354138563659135,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.005741919149295636,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.033889352319311915,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,0.014296000166447562,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.02151726754863492,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.02399692126571804,T6
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.008753215814144117,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.0023374032821568344,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.06655598644249797,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.05119188607129462,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.04901447677083114,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,7.346132048168107e-4,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.04218848832787942,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.019036956277217847,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.034593787166231134,T12
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.0225704372558656,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.054123955406346486,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.01999064639878984,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.014369694356846319,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.02403348348213664,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.0034645134652881594,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.042900589868485946,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,0.00316478541885551,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,0.025345788105650118,T24
"Guanine 2(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,0.004398964700275609,T24
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_A,0.07681669768501193,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_B,0.23157003179363297,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C,0.14246497714815792,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,0.0890208608437923,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.0027506516185746856,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_B,4.067742364243358e-4,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.003015252966756111,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_A,0.002968306110238377,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_B,0.08553441616096828,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_3_C,0.14035285023219868,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_A,0.20705367100925515,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_B,0.17231513627109696,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_4_C,0.09359379920972531,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_A,0.1793300039968436,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_B,0.029423289684251053,NA
"Guanine 2(15N), 1(13C)",230831_Smp_LabBlk_5_C,0.12421638831899168,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InH2O_1,0.02536661435535923,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InH2O_2,0.04060299405559563,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InH2O_3,NA,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.07272575546292019,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.07258957978200845,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.07536714492838785,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_1,485972.2980267676,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_2,483679.7943045329,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InH2O_3,168552.33959061676,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,44.11654596039725,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,59.53856802322287,NA
"Homarine 0(15N, 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,64.38698823750077,NA
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_1,0.07675761833699336,NA
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_2,0.0789896931676904,NA
"Homarine 0(15N, 0(13C)",230831_Std_H2OinMatrix_3,0.07749869393033278,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,0.06764126842707611,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.07014942340918848,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.06912600383199277,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,0.06269947632498196,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,0.06535015070518448,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,0.06833306502621107,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,0.06829668088579494,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.07274859648633666,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,0.0683900418091222,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.06842336367054055,NA
"Homarine 0(15N, 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,0.06533032776680578,NA
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,0.0663355728664094,T0
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.08970349489059583,T0
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.10427739127614023,T0
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.07679055435521602,T6
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,0.07064286566346897,T6
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.1363921766388896,T6
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.0752639778697838,T6
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.08414367603695123,T6
"Homarine 0(15N, 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.11142134787531456,T6
