filename,compound_name,conc_um
230810_Std_4uMStdsMix1InH2O_1,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_2,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_3,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_1,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_2,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_3,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_1,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_2,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_3,"Glycine betaine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full1,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full2,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full3,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full4,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full5,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full6,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full7,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full8,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full9,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full10,"Glycine betaine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full11,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_1,"Glycine betaine 0(15N), 1(13C)",0.0022685580725457064
230810_Std_4uMStdsMix1InH2O_2,"Glycine betaine 0(15N), 1(13C)",0.002049213807735025
230810_Std_4uMStdsMix1InH2O_3,"Glycine betaine 0(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 0(15N), 1(13C)",0.22929707087488782
230810_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 0(15N), 1(13C)",0.21685141813947773
230810_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 0(15N), 1(13C)",0.219875272352977
230810_Std_4uMStdsMix2InH2O_1,"Glycine betaine 0(15N), 1(13C)",0.21581653037185405
230810_Std_4uMStdsMix2InH2O_2,"Glycine betaine 0(15N), 1(13C)",0.21203718459183318
230810_Std_4uMStdsMix2InH2O_3,"Glycine betaine 0(15N), 1(13C)",0.21512570044292612
230810_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 0(15N), 1(13C)",0.21778832287254402
230810_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 0(15N), 1(13C)",0.21354986166620218
230810_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 0(15N), 1(13C)",0.2191585286568727
230810_Std_H2OinMatrix_1,"Glycine betaine 0(15N), 1(13C)",0.22287297934729255
230810_Std_H2OinMatrix_2,"Glycine betaine 0(15N), 1(13C)",1.1014040433212197e-4
230810_Std_H2OinMatrix_3,"Glycine betaine 0(15N), 1(13C)",0.22227986103278127
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine betaine 0(15N), 1(13C)",0.21624029397675476
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine betaine 0(15N), 1(13C)",0.22727250201706733
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine betaine 0(15N), 1(13C)",0.22743753241999567
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine betaine 0(15N), 1(13C)",0.22025239157574647
230810_Poo_G5_NFEX_Full1,"Glycine betaine 0(15N), 1(13C)",0.21845026515326774
230810_Poo_G5_NFEX_Full2,"Glycine betaine 0(15N), 1(13C)",0.22311609957105116
230810_Poo_G5_NFEX_Full3,"Glycine betaine 0(15N), 1(13C)",0.2176924657576896
230810_Poo_G5_NFEX_Full4,"Glycine betaine 0(15N), 1(13C)",0.22071241567871386
230810_Poo_G5_NFEX_Full5,"Glycine betaine 0(15N), 1(13C)",0.22238385277244482
230810_Poo_G5_NFEX_Full6,"Glycine betaine 0(15N), 1(13C)",0.2219354985226161
230810_Poo_G5_NFEX_Full7,"Glycine betaine 0(15N), 1(13C)",0.22013335583933136
230810_Poo_G5_NFEX_Full8,"Glycine betaine 0(15N), 1(13C)",0.21888179245674114
230810_Poo_G5_NFEX_Full9,"Glycine betaine 0(15N), 1(13C)",0.22298896922279932
230810_Poo_G5_NFEX_Full10,"Glycine betaine 0(15N), 1(13C)",0.2203348163971081
230810_Poo_G5_NFEX_Full11,"Glycine betaine 0(15N), 1(13C)",0.22190890466557575
230810_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.22052654541949626
230810_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.22239755739368375
230810_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.21944809743388366
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.2163589738742865
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.22045194708383503
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22093912327731
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.22137612961230366
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.22211089828543454
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22061200599646166
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.22345391258990083
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.21961191826035492
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22016327506616548
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.22075018795019755
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.2206645711973858
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22075478985967628
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.2213950695581856
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.22213433869309085
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.21993510145172826
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.21897956020579723
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.2225756289184551
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22445411222082512
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.21663517742373192
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.21619592163521698
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.21733230849656018
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.2154856756898108
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 0(15N), 1(13C)",3.115366231025719e-5
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.21990080096132608
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 0(15N), 1(13C)",0.22298211356202044
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 0(15N), 1(13C)",0.22286873708495974
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 0(15N), 1(13C)",0.22300941168837324
230810_Std_4uMStdsMix1InH2O_1,"Glycine betaine 1(15N), 0(13C)",0.013885074787299067
230810_Std_4uMStdsMix1InH2O_2,"Glycine betaine 1(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InH2O_3,"Glycine betaine 1(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 1(15N), 0(13C)",0.22787182406697243
230810_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 1(15N), 0(13C)",0.22216405408507506
230810_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 1(15N), 0(13C)",0.22255507562460844
230810_Std_4uMStdsMix2InH2O_1,"Glycine betaine 1(15N), 0(13C)",7.069272454785703e-5
230810_Std_4uMStdsMix2InH2O_2,"Glycine betaine 1(15N), 0(13C)",0.013714788946526633
230810_Std_4uMStdsMix2InH2O_3,"Glycine betaine 1(15N), 0(13C)",0.014006515246070442
230810_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 1(15N), 0(13C)",0.12713012108211288
230810_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 1(15N), 0(13C)",0.11152071620630653
230810_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 1(15N), 0(13C)",0.11228653085107364
230810_Std_H2OinMatrix_1,"Glycine betaine 1(15N), 0(13C)",0.22228797444012288
230810_Std_H2OinMatrix_2,"Glycine betaine 1(15N), 0(13C)",0.22237180440472976
230810_Std_H2OinMatrix_3,"Glycine betaine 1(15N), 0(13C)",0.22138528784063918
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine betaine 1(15N), 0(13C)",0.4581422061682001
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine betaine 1(15N), 0(13C)",0.02028405468856335
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine betaine 1(15N), 0(13C)",0.0040623690932481684
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine betaine 1(15N), 0(13C)",0.0014360190858933007
230810_Poo_G5_NFEX_Full1,"Glycine betaine 1(15N), 0(13C)",0.22184640101844874
230810_Poo_G5_NFEX_Full2,"Glycine betaine 1(15N), 0(13C)",0.22408705182789201
230810_Poo_G5_NFEX_Full3,"Glycine betaine 1(15N), 0(13C)",0.22145595460234502
230810_Poo_G5_NFEX_Full4,"Glycine betaine 1(15N), 0(13C)",0.22200992104123174
230810_Poo_G5_NFEX_Full5,"Glycine betaine 1(15N), 0(13C)",0.22380163772829478
230810_Poo_G5_NFEX_Full6,"Glycine betaine 1(15N), 0(13C)",1.7217573040509304e-4
230810_Poo_G5_NFEX_Full7,"Glycine betaine 1(15N), 0(13C)",6.473186511925254e-5
230810_Poo_G5_NFEX_Full8,"Glycine betaine 1(15N), 0(13C)",0.22131641346922043
230810_Poo_G5_NFEX_Full9,"Glycine betaine 1(15N), 0(13C)",0.22546668452763477
230810_Poo_G5_NFEX_Full10,"Glycine betaine 1(15N), 0(13C)",0.22224106518370373
230810_Poo_G5_NFEX_Full11,"Glycine betaine 1(15N), 0(13C)",0.22455084975067968
230810_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.014687740001825168
230810_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.014117173499651765
230810_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.014740656073019486
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.11218181077045072
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",9.691609843953971e-5
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.11626032501696272
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.06604188002543883
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.039141543873803315
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.07182583462845285
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.05366138023272529
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.05970422516738581
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.06532483137598705
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.3048555778957413
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.2852672801598095
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.322425640286387
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.22421227112401582
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",3.968930637542804e-5
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",2.6914181359621053e-5
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.10901787062128171
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.14511065176909102
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.15202047934909454
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 0(13C)",1.10508485617166
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 0(13C)",1.0388356967688206
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 0(13C)",1.1287009372327033
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 0(13C)",0.34124999051218696
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.28527511328556954
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.3014608907885854
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 0(13C)",4.1345673148283983e-4
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 0(13C)",0.41275638620491806
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 0(13C)",0.4206647512696827
230810_Std_4uMStdsMix1InH2O_1,"Glycine betaine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Glycine betaine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InH2O_3,"Glycine betaine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Glycine betaine 1(15N), 1(13C)",0.01188911253098435
230810_Std_4uMStdsMix1InMatrix_2,"Glycine betaine 1(15N), 1(13C)",0.011560183907182003
230810_Std_4uMStdsMix1InMatrix_3,"Glycine betaine 1(15N), 1(13C)",0.011522263592585279
230810_Std_4uMStdsMix2InH2O_1,"Glycine betaine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Glycine betaine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_3,"Glycine betaine 1(15N), 1(13C)",3.0153391759841076e-4
230810_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 1(15N), 1(13C)",0.00691659677968844
230810_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 1(15N), 1(13C)",0.0059470372084442
230810_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 1(15N), 1(13C)",0.005960087330600439
230810_Std_H2OinMatrix_1,"Glycine betaine 1(15N), 1(13C)",0.012728084889650696
230810_Std_H2OinMatrix_2,"Glycine betaine 1(15N), 1(13C)",0.011572471475881023
230810_Std_H2OinMatrix_3,"Glycine betaine 1(15N), 1(13C)",0.011706223864387317
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Glycine betaine 1(15N), 1(13C)",0.019571099940500228
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Glycine betaine 1(15N), 1(13C)",0.01219942321657113
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Glycine betaine 1(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Glycine betaine 1(15N), 1(13C)",0.0042251422664535965
230810_Poo_G5_NFEX_Full1,"Glycine betaine 1(15N), 1(13C)",0.012402277183848311
230810_Poo_G5_NFEX_Full2,"Glycine betaine 1(15N), 1(13C)",0.012832670339227605
230810_Poo_G5_NFEX_Full3,"Glycine betaine 1(15N), 1(13C)",0.012295774961238057
230810_Poo_G5_NFEX_Full4,"Glycine betaine 1(15N), 1(13C)",0.012702479669499023
230810_Poo_G5_NFEX_Full5,"Glycine betaine 1(15N), 1(13C)",0.012114781150282887
230810_Poo_G5_NFEX_Full6,"Glycine betaine 1(15N), 1(13C)",0.012751399475095272
230810_Poo_G5_NFEX_Full7,"Glycine betaine 1(15N), 1(13C)",0.012356401152447518
230810_Poo_G5_NFEX_Full8,"Glycine betaine 1(15N), 1(13C)",0.012178595748350587
230810_Poo_G5_NFEX_Full9,"Glycine betaine 1(15N), 1(13C)",0.012972073564273016
230810_Poo_G5_NFEX_Full10,"Glycine betaine 1(15N), 1(13C)",0.012451350364613825
230810_Poo_G5_NFEX_Full11,"Glycine betaine 1(15N), 1(13C)",0.01269041920604038
230810_Smp_G5_NFEX_T0_Metab_A,"Glycine betaine 1(15N), 1(13C)",1.5021662968481e-4
230810_Smp_G5_NFEX_T0_Metab_B,"Glycine betaine 1(15N), 1(13C)",2.530790169057364e-4
230810_Smp_G5_NFEX_T0_Metab_C,"Glycine betaine 1(15N), 1(13C)",2.837468146753236e-4
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.005869633075533268
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.005811152209091722
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.006146769295796581
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.003355980995606163
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.001936408067726752
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.0037944035509441597
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.003048061678786581
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.0038085651616308414
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.0034339737463730553
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.015978209406308053
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.01588775406054913
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.017282429749766376
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.012103835087873964
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.010760989489714629
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.007952390202001051
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.0068971259142487406
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.00939563249550011
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.00963341638525862
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.05993794263241832
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.056753957139322374
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.06253130346883513
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.01911703832119881
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.015491219433962639
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.016641598195022127
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Glycine betaine 1(15N), 1(13C)",0.02233532342147433
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Glycine betaine 1(15N), 1(13C)",0.025255224232269634
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Glycine betaine 1(15N), 1(13C)",0.024774905130249297
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full1,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full2,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full3,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full4,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 0(13C)",4
