filename,compound_name,bmised_area
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",5882.931207542787
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",4584.790831854499
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",20996.071909772418
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",7514.167862331428
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",12770.565361473906
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",5039.203068144091
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",5109.038476862563
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",6769.722689956635
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",6758.6826133507575
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",13672.552212111317
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",4884.690239828671
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",45783.16078636802
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_A,"Guanine 1(15N), 1(13C)",5388.702589875168
230831_Smp_LabBlk_1_B,"Guanine 1(15N), 1(13C)",6797.690180721021
230831_Smp_LabBlk_1_C,"Guanine 1(15N), 1(13C)",33916.506879835855
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 1(15N), 1(13C)",28766.80042388054
230831_Smp_LabBlk_2_A,"Guanine 1(15N), 1(13C)",115860.68177216944
230831_Smp_LabBlk_2_B,"Guanine 1(15N), 1(13C)",6549.840342172022
230831_Smp_LabBlk_2_C,"Guanine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_3_A,"Guanine 1(15N), 1(13C)",7376.929009407062
230831_Smp_LabBlk_3_B,"Guanine 1(15N), 1(13C)",7929.207811702945
230831_Smp_LabBlk_3_C,"Guanine 1(15N), 1(13C)",5840.672775723048
230831_Smp_LabBlk_4_A,"Guanine 1(15N), 1(13C)",26890.718355598838
230831_Smp_LabBlk_4_B,"Guanine 1(15N), 1(13C)",5612.796279518171
230831_Smp_LabBlk_4_C,"Guanine 1(15N), 1(13C)",7720.8941454792885
230831_Smp_LabBlk_5_A,"Guanine 1(15N), 1(13C)",7303.471901200469
230831_Smp_LabBlk_5_B,"Guanine 1(15N), 1(13C)",6609.234400018842
230831_Smp_LabBlk_5_C,"Guanine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",913424.099250852
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",521026.47009653546
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",1722890.8679301792
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",1597106.1944076074
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",95353689.79228915
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",153846706.0150255
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",1946087.6710636062
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",1673988.9014469278
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",1098411.4614302577
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",769663.9528632523
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",542777.9588795649
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",1439733.6775983276
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 0(13C)",723928.4514198033
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 0(13C)",2131459.3981931163
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 0(13C)",310155.42882114026
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 0(13C)",2053741.143007506
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 0(13C)",1837826.209399694
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 0(13C)",782975.4222519128
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 0(13C)",657761.853299827
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 0(13C)",625505.4463726798
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 0(13C)",1425489.1098142655
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 0(13C)",605692.5070432886
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 0(13C)",1515637.5630438402
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",836994.5136535286
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",2523886.732410972
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",748319.3534919298
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1005141.8002865127
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",172155.9134210699
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",2162992.0486482126
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",740931.5984577254
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",2138076.7959135557
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1778289.5543820437
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",1838550.3390872143
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",1723170.2663172397
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",1206883.7117019433
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",257319.28829249027
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",328377.5476866243
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1615409.7513714978
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",1214778.7910889413
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",56914.15653049251
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",2669637.943359758
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",1787652.8732345123
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",1534252.9475293786
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",2171274.5317146913
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1747998.6301397604
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",2024277.096502382
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1566659.1637975625
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",458863.4174781781
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",1241332.5482651456
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",115974.32984625391
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2736002.9561656206
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",2118084.450102049
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",4031917.6625862657
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 0(13C)",1897371.8952295717
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 0(13C)",379326.246159969
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 0(13C)",163405.58037817667
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 0(13C)",960041.3460893637
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 0(13C)",146169.0787714229
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 0(13C)",886432.1887949524
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 0(13C)",578635.9972011604
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 0(13C)",464691.98449476017
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 0(13C)",89550.66260658651
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 0(13C)",27087.41768208106
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 0(13C)",122984.49551288714
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 0(13C)",72837.13688398652
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 0(13C)",49658.617901866506
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 0(13C)",15316.683866719355
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 0(13C)",23102.617085619662
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 0(13C)",15334.741331798896
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 0(13C)",5946.658919454882
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 1(13C)",1033509.547137738
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 1(13C)",549398.2267594737
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 1(13C)",149974.58983287567
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 1(13C)",78565012.05020858
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 1(13C)",104168769.30107623
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 1(13C)",80895668.31339103
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 1(13C)",1040096.3272018821
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 1(13C)",547702.1427592546
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 1(13C)",NA
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 1(13C)",1588775.7463912708
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 1(13C)",1323272.0066802194
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 1(13C)",382735.55022625305
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 1(13C)",1205438.8579643427
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 1(13C)",1156778.0556800624
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 1(13C)",1147555.2010317547
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 1(13C)",1012951.8670401562
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 1(13C)",1018625.2594045786
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 1(13C)",855130.1288123379
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 1(13C)",870852.7615138208
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 1(13C)",785103.993683874
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 1(13C)",853492.157082238
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 1(13C)",771855.4817420727
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 1(13C)",721954.1233172053
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 1(13C)",3509506.1031737416
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 1(13C)",2404627.608705364
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 1(13C)",111045.86020711451
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 1(13C)",27150.668594820596
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1928763.1125456574
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 1(13C)",1577251.3773251947
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 1(13C)",1289835.502423084
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 1(13C)",116556.0224506581
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 1(13C)",687924.7176882543
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 1(13C)",290196.51322667574
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 1(13C)",436782.0330216879
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 1(13C)",487116.8717408384
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 1(13C)",177682.75596043363
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 1(13C)",47447.277181660436
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 1(13C)",1351029.3071557973
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 1(13C)",1039151.2780094243
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 1(13C)",994951.7411106465
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 1(13C)",14912.016516930851
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 1(13C)",856390.0439641074
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 1(13C)",386433.8465148521
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 1(13C)",702224.1394839468
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 1(13C)",458160.4726772498
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1098669.7648354038
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 1(13C)",405792.93610331335
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 1(13C)",291692.44193748914
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 1(13C)",487859.0533019033
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 1(13C)",70326.64493199448
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 1(13C)",870845.0930506596
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 1(13C)",64242.42326311548
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 1(13C)",514497.7089818779
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 1(13C)",89295.20166230008
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 1(13C)",1559312.9243308816
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 1(13C)",4700672.566584167
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 1(13C)",2891916.56015396
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 1(13C)",1807046.9446367566
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 1(13C)",55835.86314479173
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 1(13C)",8257.167298992748
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 1(13C)",61207.04303730064
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 1(13C)",60254.062209811964
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 1(13C)",1736275.1148428696
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 1(13C)",2849042.1995378956
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 1(13C)",4203011.51917236
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 1(13C)",3497849.1284165755
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 1(13C)",1899873.6621481916
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 1(13C)",3640244.912625906
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 1(13C)",597267.4856333489
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 1(13C)",2521485.8950816295
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 0(13C)",1655034.000918976
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 0(13C)",2649125.135886515
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 0(13C)",4744961.087336536
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 0(13C)",4736076.362759185
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 0(13C)",4917297.42334799
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 0(13C)",31707056585149.09
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 0(13C)",31557483151565.113
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 0(13C)",10997125948657.639
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 0(13C)",2878365340.549924
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 0(13C)",3884568632.7723465
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 0(13C)",4200901754.447983
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 0(13C)",5008018.271482366
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 0(13C)",5153649.047653275
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 0(13C)",5056369.434434027
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 0(13C)",4413225.885954572
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 0(13C)",4576869.394576498
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 0(13C)",4510096.818081395
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 0(13C)",4090800.75503793
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 0(13C)",4263742.881375462
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 0(13C)",4458361.861818319
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 0(13C)",4455987.9939998025
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 0(13C)",4746451.340227223
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 0(13C)",4462079.287867373
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 0(13C)",4464253.358590754
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 0(13C)",4262449.542163722
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 0(13C)",4328036.33257234
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 0(13C)",5852666.499572971
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 0(13C)",6803534.191494587
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 0(13C)",5010167.168029999
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4609063.825290969
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 0(13C)",8898849.749297278
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 0(13C)",4910566.332341025
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 0(13C)",5489918.475227809
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 0(13C)",7269638.611544046
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 0(13C)",3985629.7006992935
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4408496.862691941
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 0(15N, 0(13C)",2991029.6476317183
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 0(15N, 0(13C)",6250580.65852062
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 0(15N, 0(13C)",17003809.41640068
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 0(15N, 0(13C)",2866343.8989793
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 0(15N, 0(13C)",2774035.8851625635
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 0(15N, 0(13C)",2744884.6936727553
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 0(15N, 0(13C)",7358201.058428612
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 0(15N, 0(13C)",5034975.524098167
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 0(15N, 0(13C)",2676448.501834762
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 0(15N, 0(13C)",6039674.721932051
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4013280.3225167724
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4169442.9679149752
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 0(15N, 0(13C)",3927598.953231709
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 0(15N, 0(13C)",1875434.0824674845
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 0(15N, 0(13C)",3442435.319170907
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 0(15N, 0(13C)",4417097.278222964
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 0(15N, 0(13C)",4227786.808421523
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4279361.874266418
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 0(15N, 0(13C)",4405318.261896327
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 0(15N, 0(13C)",2018115.1294870605
230831_Smp_LabBlk_1_A,"Homarine 0(15N, 0(13C)",98158.17892080116
230831_Smp_LabBlk_1_B,"Homarine 0(15N, 0(13C)",132166.90311445756
230831_Smp_LabBlk_1_C,"Homarine 0(15N, 0(13C)",404917.0492840534
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 0(15N, 0(13C)",323826.4142086492
230831_Smp_LabBlk_2_A,"Homarine 0(15N, 0(13C)",126220.2635773858
230831_Smp_LabBlk_2_B,"Homarine 0(15N, 0(13C)",106558.18601234513
230831_Smp_LabBlk_2_C,"Homarine 0(15N, 0(13C)",93902.49798903584
230831_Smp_LabBlk_3_A,"Homarine 0(15N, 0(13C)",195102.10491739187
230831_Smp_LabBlk_3_B,"Homarine 0(15N, 0(13C)",89936.49544292025
230831_Smp_LabBlk_3_C,"Homarine 0(15N, 0(13C)",40198.86393684866
230831_Smp_LabBlk_4_A,"Homarine 0(15N, 0(13C)",100693.6528488941
230831_Smp_LabBlk_4_B,"Homarine 0(15N, 0(13C)",105986.58338492326
230831_Smp_LabBlk_4_C,"Homarine 0(15N, 0(13C)",79854.49831599844
230831_Smp_LabBlk_5_A,"Homarine 0(15N, 0(13C)",39179.172009899055
230831_Smp_LabBlk_5_B,"Homarine 0(15N, 0(13C)",NA
230831_Smp_LabBlk_5_C,"Homarine 0(15N, 0(13C)",57533.99190218214
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 1(13C)",NA
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 1(13C)",758030.6625468964
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 1(13C)",22318658.367526684
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 1(13C)",86170.77623706091
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 1(13C)",16486.08795290031
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 1(13C)",35563.50771148052
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 1(13C)",2401719026002.7144
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 1(13C)",2385829357898.6216
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 1(13C)",838149501813.7445
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 1(13C)",216700619.6837507
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 1(13C)",293378569.70979565
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 1(13C)",318665060.0505668
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 1(13C)",106379.97455336172
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 1(13C)",73703.30960479341
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 1(13C)",124287.30254491756
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 1(13C)",107663.23848480682
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 1(13C)",131981.07735571655
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 1(13C)",120320.11311203826
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 1(13C)",190552.20478702433
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 1(13C)",192989.20699986393
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 1(13C)",180556.13478682458
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 1(13C)",59918.144954109186
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 1(13C)",53105.49014899668
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 1(13C)",94920.24137172078
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 1(13C)",261155.61308825712
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 1(13C)",79242.83866425879
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 1(13C)",224525.40187752506
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 1(13C)",75447.43261265843
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 1(13C)",395760.7896576412
